question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_185,Ahmet Orken ve onur recep kivrak aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> onur recep kivrak -> member of sports team -> Türkiye millî futbol takımı -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_186,Ahmet Orken ve Okay Yokuslu aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Okay Yokuslu -> member of sports team -> trabzonspor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_187,Ahmet Orken ve Okay Yokuslu aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Okay Yokuslu -> member of sports team -> turkey national under-17 football team -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_188,Ahmet Orken ve Okay Yokuslu aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Okay Yokuslu -> member of sports team -> Altay Izmir -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_189,Ahmet Orken ve Okay Yokuslu aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Okay Yokuslu -> member of sports team -> Türkiye millî futbol takımı -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_190,Ahmet Orken ve Okay Yokuslu aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Okay Yokuslu -> member of sports team -> kayserispor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_191,Ahmet Orken ve Okay Yokuslu aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Okay Yokuslu -> member of sports team -> Turkey national under-20 football team -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_192,Ahmet Orken ve Kerim Bulut aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Kerim Bulut -> member of sports team -> Karşıyaka S.K. -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_193,Ahmet Orken ve Kerim Bulut aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Kerim Bulut -> member of sports team -> Akhisar Belediyespor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_194,Ahmet Orken ve Kerim Bulut aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> Kerim Bulut -> member of sports team -> Eskisehirspor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_195,Ahmet Orken ve ali tandogan aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> ali tandogan -> member of sports team -> Besiktas Jk -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_196,Ahmet Orken ve ali tandogan aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> ali tandogan -> member of sports team -> bursaspor kulübü derneği -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_197,Ahmet Orken ve ali tandogan aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> ali tandogan -> member of sports team -> Adana Demirspor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_198,Ahmet Orken ve ali tandogan aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> ali tandogan -> member of sports team -> mp antalyaspor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_199,Ahmet Orken ve ali tandogan aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> ali tandogan -> member of sports team -> Türkiye millî futbol takımı -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_COUNTRY_SAME_200,Ahmet Orken ve ali tandogan aynı ülkedeki takımlarda mı oynuyor?,Ahmet Orken -> member of sports team -> torku şekerspor -> country -> република българия -> ali tandogan -> member of sports team -> yeni salihlispor -> country -> turkiye,Hayır,comparison,sports,compare_team_country_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_001,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Vestel Manisaspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_002,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> tarsus i̇dman yurdu -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_003,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Goztepe S.K. -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_004,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Cizrespor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_005,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> mke ankaraguecue -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_006,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Konya Idman Yurdu -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_007,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> kayserispor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_008,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> fenerbahçe s.k. (football) -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_009,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> sanica boru elâzığspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_010,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Kartalspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_011,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Bandirmaspor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_012,Semavi Özgür ve gokhan emreciksin aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> gokhan emreciksin -> member of sports team -> Boluspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_013,Semavi Özgür ve Doğa Kaya aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> Doğa Kaya -> member of sports team -> Kayseri Erciyesspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_014,Semavi Özgür ve Doğa Kaya aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> Doğa Kaya -> member of sports team -> hacettepe sk -> league -> TFF Third League,Evet,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_015,Semavi Özgür ve Doğa Kaya aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> Doğa Kaya -> member of sports team -> Sivasspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_016,Semavi Özgür ve Doğa Kaya aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> Doğa Kaya -> member of sports team -> mp antalyaspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_017,Semavi Özgür ve Doğa Kaya aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> Doğa Kaya -> member of sports team -> gençlerbirligi sk -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_018,Semavi Özgür ve Doğa Kaya aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> Doğa Kaya -> member of sports team -> Eskisehirspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_019,Semavi Özgür ve suat tuerker aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> suat tuerker -> member of sports team -> i̇stanbulspor a.ş. -> league -> TFF Third League,Evet,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_020,Semavi Özgür ve kivanc karakas aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> kivanc karakas -> member of sports team -> Yalovaspor -> league -> bölgesel amatör lig,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_021,Semavi Özgür ve kivanc karakas aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> kivanc karakas -> member of sports team -> Karşıyaka S.K. -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_022,Semavi Özgür ve kivanc karakas aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> kivanc karakas -> member of sports team -> caykur rizespor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_023,Semavi Özgür ve kivanc karakas aynı ligde oynayan takımlarda mı bulunuyor?,Semavi Özgür -> member of sports team -> diyarbakir bueyueksehir belediye diski spor -> league -> TFF Third League -> kivanc karakas -> member of sports team -> Sivasspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
